Taxon	TaxID	Fragments	PropTotal	PropNonHost
Ensifer mexicanus	375549	5	7.598784194528875e-7	0.00028553480669293586
Ensifer alkalisoli	1752398	5	7.598784194528875e-7	0.00028553480669293586
Shinella sp. H4-D48	2925841	5	7.598784194528875e-7	0.00028553480669293586
Bradyrhizobium sp. CCBAU 51753	1325100	5	7.598784194528875e-7	0.00028553480669293586
Bradyrhizobium daqingense	993502	5	7.598784194528875e-7	0.00028553480669293586
Ancylobacter sp. TS-1	1850374	5	7.598784194528875e-7	0.00028553480669293586
Methylobacterium currus	2051553	5	7.598784194528875e-7	0.00028553480669293586
Devosia sp. I507	2083786	5	7.598784194528875e-7	0.00028553480669293586
Paradevosia shaoguanensis	1335043	5	7.598784194528875e-7	0.00028553480669293586
Aureimonas sp. SA4125	2826993	5	7.598784194528875e-7	0.00028553480669293586
Aureimonas sp. OT7	2816454	5	7.598784194528875e-7	0.00028553480669293586
Martelella mediterranea	293089	5	7.598784194528875e-7	0.00028553480669293586
Bosea sp. PAMC 26642	1792307	5	7.598784194528875e-7	0.00028553480669293586
Phreatobacter stygius	1940610	5	7.598784194528875e-7	0.00028553480669293586
Sphingomonas sp. NBWT7	2596913	5	7.598784194528875e-7	0.00028553480669293586
Sphingomonas sp. AAP5	1523415	5	7.598784194528875e-7	0.00028553480669293586
Sphingomonas hengshuiensis	1609977	5	7.598784194528875e-7	0.00028553480669293586
Polymorphobacter sp. PAMC 29334	2862331	5	7.598784194528875e-7	0.00028553480669293586
Paracoccus sp. S8-55	2903900	5	7.598784194528875e-7	0.00028553480669293586
Paracoccus yeei	147645	5	7.598784194528875e-7	0.00028553480669293586
Rhodobacter capsulatus	1061	5	7.598784194528875e-7	0.00028553480669293586
Azospirillum brasilense	192	5	7.598784194528875e-7	0.00028553480669293586
Hypericibacter adhaerens	2602016	5	7.598784194528875e-7	0.00028553480669293586
Brevundimonas mediterranea	74329	5	7.598784194528875e-7	0.00028553480669293586
Brevundimonas goettingensis	2774190	5	7.598784194528875e-7	0.00028553480669293586
Caulobacter soli	2708539	5	7.598784194528875e-7	0.00028553480669293586
Asticcacaulis excentricus	78587	5	7.598784194528875e-7	0.00028553480669293586
Hyphomonas sp. CACIAM 19H1	1873716	5	7.598784194528875e-7	0.00028553480669293586
Pseudomonas sp. HN2	2884805	5	7.598784194528875e-7	0.00028553480669293586
Pseudomonas mendocina	300	5	7.598784194528875e-7	0.00028553480669293586
Lysobacter arenosi	2795387	5	7.598784194528875e-7	0.00028553480669293586
Xanthomonas euroxanthea	2259622	5	7.598784194528875e-7	0.00028553480669293586
Pseudoxanthomonas mexicana	128785	5	7.598784194528875e-7	0.00028553480669293586
Arenimonas daejeonensis	370777	5	7.598784194528875e-7	0.00028553480669293586
Halomonas sp. R57-5	1610576	5	7.598784194528875e-7	0.00028553480669293586
Pluralibacter gergoviae	61647	5	7.598784194528875e-7	0.00028553480669293586
Aeromonas sp. CA23	2033032	5	7.598784194528875e-7	0.00028553480669293586
Methylococcus capsulatus	414	5	7.598784194528875e-7	0.00028553480669293586
Cellvibrio sp. KY-GH-1	2303332	5	7.598784194528875e-7	0.00028553480669293586
Acidovorax carolinensis	553814	5	7.598784194528875e-7	0.00028553480669293586
Hydrogenophaga pseudoflava	47421	5	7.598784194528875e-7	0.00028553480669293586
Schlegelella brevitalea	413882	5	7.598784194528875e-7	0.00028553480669293586
Ottowia sp. 27C	2816950	5	7.598784194528875e-7	0.00028553480669293586
Simplicispira suum	2109915	5	7.598784194528875e-7	0.00028553480669293586
Massilia sp. PAMC28688	2861283	5	7.598784194528875e-7	0.00028553480669293586
Herbaspirillum frisingense	92645	5	7.598784194528875e-7	0.00028553480669293586
Janthinobacterium sp. 17J80-10	2497863	5	7.598784194528875e-7	0.00028553480669293586
Advenella kashmirensis	310575	5	7.598784194528875e-7	0.00028553480669293586
Sphaerotilus natans	34103	5	7.598784194528875e-7	0.00028553480669293586
Sideroxydans sp. MIZ01	2764705	5	7.598784194528875e-7	0.00028553480669293586
Methylobacillus flagellatus	405	5	7.598784194528875e-7	0.00028553480669293586
Amycolatopsis pretoriensis	218821	5	7.598784194528875e-7	0.00028553480669293586
Amycolatopsis albispora	1804986	5	7.598784194528875e-7	0.00028553480669293586
Saccharothrix syringae	103733	5	7.598784194528875e-7	0.00028553480669293586
Microbacterium foliorum	104336	5	7.598784194528875e-7	0.00028553480669293586
Curtobacterium flaccumfaciens	2035	5	7.598784194528875e-7	0.00028553480669293586
Arthrobacter sp. Helios	2828862	5	7.598784194528875e-7	0.00028553480669293586
Arthrobacter sp. FB24	290399	5	7.598784194528875e-7	0.00028553480669293586
Glutamicibacter protophormiae	37930	5	7.598784194528875e-7	0.00028553480669293586
Kocuria varians	1272	5	7.598784194528875e-7	0.00028553480669293586
Serinicoccus profundi	1078471	5	7.598784194528875e-7	0.00028553480669293586
Cellulomonas sp. C5510	2871170	5	7.598784194528875e-7	0.00028553480669293586
Brevibacterium sp. HY170	2898795	5	7.598784194528875e-7	0.00028553480669293586
Brevibacterium linens	1703	5	7.598784194528875e-7	0.00028553480669293586
Miniimonas sp. S16	2171623	5	7.598784194528875e-7	0.00028553480669293586
Streptomyces sp. 3025	2923272	5	7.598784194528875e-7	0.00028553480669293586
Streptomyces sp. BH-MK-02	2880933	5	7.598784194528875e-7	0.00028553480669293586
Streptomyces sp. Go 40/10	2825844	5	7.598784194528875e-7	0.00028553480669293586
Streptomyces nigra	1827580	5	7.598784194528875e-7	0.00028553480669293586
Kitasatospora sp. NA04385	2742135	5	7.598784194528875e-7	0.00028553480669293586
Yinghuangia sp. ASG 101	2896848	5	7.598784194528875e-7	0.00028553480669293586
Mycobacterium sp. YC-RL4	1682113	5	7.598784194528875e-7	0.00028553480669293586
Mycobacterium dioxanotrophicus	482462	5	7.598784194528875e-7	0.00028553480669293586
Rhodococcus sp. SGAir0479	2567884	5	7.598784194528875e-7	0.00028553480669293586
Streptomonospora litoralis	2498135	5	7.598784194528875e-7	0.00028553480669293586
Actinomadura graeca	2750812	5	7.598784194528875e-7	0.00028553480669293586
Nonomuraea coxensis	404386	5	7.598784194528875e-7	0.00028553480669293586
Nocardioides sp. JS614	196162	5	7.598784194528875e-7	0.00028553480669293586
Aeromicrobium choanae	1736691	5	7.598784194528875e-7	0.00028553480669293586
Micromonospora maris	1003110	5	7.598784194528875e-7	0.00028553480669293586
Aquihabitans sp. G128	2849779	5	7.598784194528875e-7	0.00028553480669293586
Ilumatobacter coccineus	467094	5	7.598784194528875e-7	0.00028553480669293586
Staphylococcus capitis	29388	5	7.598784194528875e-7	0.00028553480669293586
Gemmatirosa kalamazoonesis	861299	5	7.598784194528875e-7	0.00028553480669293586
Mesorhizobium amorphae	71433	4	6.0790273556231e-7	0.00022842784535434868
Neorhizobium galegae	399	4	6.0790273556231e-7	0.00022842784535434868
Ensifer sojae	716925	4	6.0790273556231e-7	0.00022842784535434868
Bradyrhizobium sp. 1(2017)	1404888	4	6.0790273556231e-7	0.00022842784535434868
Aquabacter sp. L1I39	2820278	4	6.0790273556231e-7	0.00022842784535434868
Methylobacterium durans	2202825	4	6.0790273556231e-7	0.00022842784535434868
Microvirga sp. 17 mud 1-3	2082949	4	6.0790273556231e-7	0.00022842784535434868
Methylorubrum populi	223967	4	6.0790273556231e-7	0.00022842784535434868
Devosia ginsengisoli	400770	4	6.0790273556231e-7	0.00022842784535434868
Aureimonas mangrovi	2758041	4	6.0790273556231e-7	0.00022842784535434868
Aureimonas altamirensis	370622	4	6.0790273556231e-7	0.00022842784535434868
Labrenzia sp. VG12	2021862	4	6.0790273556231e-7	0.00022842784535434868
Sphingomonas sanxanigenens	397260	4	6.0790273556231e-7	0.00022842784535434868
Sphingobium sp. SCG-1	2072936	4	6.0790273556231e-7	0.00022842784535434868
Novosphingobium pentaromativorans	205844	4	6.0790273556231e-7	0.00022842784535434868
Erythrobacter sp. HKB08	2502843	4	6.0790273556231e-7	0.00022842784535434868
Porphyrobacter sp. HT-58-2	2023229	4	6.0790273556231e-7	0.00022842784535434868
Paracoccus aminovorans	34004	4	6.0790273556231e-7	0.00022842784535434868
Rhodobacter sp. CZR27	2033869	4	6.0790273556231e-7	0.00022842784535434868
Celeribacter indicus	1208324	4	6.0790273556231e-7	0.00022842784535434868
Yangia pacifica	311180	4	6.0790273556231e-7	0.00022842784535434868
Roseivivax sp. THAF30	2587852	4	6.0790273556231e-7	0.00022842784535434868
Actibacterium sp. EMB200-NS6	1609966	4	6.0790273556231e-7	0.00022842784535434868
Azospirillum thermophilum	2202148	4	6.0790273556231e-7	0.00022842784535434868
Roseomonas gilardii	257708	4	6.0790273556231e-7	0.00022842784535434868
Brevundimonas pondensis	2774189	4	6.0790273556231e-7	0.00022842784535434868
Brevundimonas diminuta	293	4	6.0790273556231e-7	0.00022842784535434868
Pseudomonas knackmussii	65741	4	6.0790273556231e-7	0.00022842784535434868
Pseudomonas sediminis	1691904	4	6.0790273556231e-7	0.00022842784535434868
Luteimonas chenhongjianii	2006110	4	6.0790273556231e-7	0.00022842784535434868
Lysobacter sp. CECT 30171	2822368	4	6.0790273556231e-7	0.00022842784535434868
Lysobacter oculi	2698682	4	6.0790273556231e-7	0.00022842784535434868
Stenotrophomonas sp. LM091	1904944	4	6.0790273556231e-7	0.00022842784535434868
Xanthomonas sp. GW	2724121	4	6.0790273556231e-7	0.00022842784535434868
Xanthomonas phaseoli	1985254	4	6.0790273556231e-7	0.00022842784535434868
Pseudoxanthomonas spadix	415229	4	6.0790273556231e-7	0.00022842784535434868
Serratia marcescens	615	4	6.0790273556231e-7	0.00022842784535434868
Proteus vulgaris	585	4	6.0790273556231e-7	0.00022842784535434868
Dickeya dianthicola	204039	4	6.0790273556231e-7	0.00022842784535434868
Acidihalobacter ferrooxydans	1765967	4	6.0790273556231e-7	0.00022842784535434868
Allochromatium vinosum	1049	4	6.0790273556231e-7	0.00022842784535434868
Immundisolibacter cernigliae	1810504	4	6.0790273556231e-7	0.00022842784535434868
Kinneretia sp. DAIF2	2714952	4	6.0790273556231e-7	0.00022842784535434868
Burkholderia mayonis	1385591	4	6.0790273556231e-7	0.00022842784535434868
Burkholderia gladioli	28095	4	6.0790273556231e-7	0.00022842784535434868
Paraburkholderia sp. PGU19	2735434	4	6.0790273556231e-7	0.00022842784535434868
Paraburkholderia pallida	2547399	4	6.0790273556231e-7	0.00022842784535434868
Cupriavidus sp. EM10	2839983	4	6.0790273556231e-7	0.00022842784535434868
Cupriavidus oxalaticus	96344	4	6.0790273556231e-7	0.00022842784535434868
Janthinobacterium sp. PAMC25594	2861284	4	6.0790273556231e-7	0.00022842784535434868
Thiomonas sp. X19	1050370	4	6.0790273556231e-7	0.00022842784535434868
Tepidimonas taiwanensis	307486	4	6.0790273556231e-7	0.00022842784535434868
Aromatoleum petrolei	76116	4	6.0790273556231e-7	0.00022842784535434868
Azospira oryzae	146939	4	6.0790273556231e-7	0.00022842784535434868
Thauera sp. MZ1T	85643	4	6.0790273556231e-7	0.00022842784535434868
Jeongeupia sp. USM3	1906741	4	6.0790273556231e-7	0.00022842784535434868
Pseudonocardia abyssalis	2792008	4	6.0790273556231e-7	0.00022842784535434868
Amycolatopsis sp. YIM 10	2653857	4	6.0790273556231e-7	0.00022842784535434868
Amycolatopsis sp. DSM 110486	2865832	4	6.0790273556231e-7	0.00022842784535434868
Actinoalloteichus hymeniacidonis	340345	4	6.0790273556231e-7	0.00022842784535434868
Microbacterium sp. H1-D42	2925844	4	6.0790273556231e-7	0.00022842784535434868
Microbacterium sp. PM5	2014534	4	6.0790273556231e-7	0.00022842784535434868
Microbacterium sp. Y-01	2048898	4	6.0790273556231e-7	0.00022842784535434868
Microbacterium cremeum	2782169	4	6.0790273556231e-7	0.00022842784535434868
Microbacterium esteraromaticum	57043	4	6.0790273556231e-7	0.00022842784535434868
Microbacterium schleiferi	69362	4	6.0790273556231e-7	0.00022842784535434868
Rathayibacter iranicus	59737	4	6.0790273556231e-7	0.00022842784535434868
Salinibacterium sp. dk2585	2603292	4	6.0790273556231e-7	0.00022842784535434868
Protaetiibacter larvae	2592654	4	6.0790273556231e-7	0.00022842784535434868
Arthrobacter agilis	37921	4	6.0790273556231e-7	0.00022842784535434868
Glutamicibacter mishrai	1775880	4	6.0790273556231e-7	0.00022842784535434868
Kocuria palustris	71999	4	6.0790273556231e-7	0.00022842784535434868
Pseudarthrobacter phenanthrenivorans	361575	4	6.0790273556231e-7	0.00022842784535434868
Serinicoccus chungangensis	767452	4	6.0790273556231e-7	0.00022842784535434868
Actinotalea sp. JY-7876	2758442	4	6.0790273556231e-7	0.00022842784535434868
Cellulosimicrobium sp. BI34T	2587808	4	6.0790273556231e-7	0.00022842784535434868
Isoptericola dokdonensis	372663	4	6.0790273556231e-7	0.00022842784535434868
Brachybacterium ginsengisoli	1331682	4	6.0790273556231e-7	0.00022842784535434868
Streptomyces sp. CB01881	2078691	4	6.0790273556231e-7	0.00022842784535434868
Streptomyces sp. GMY02	1333528	4	6.0790273556231e-7	0.00022842784535434868
Streptomyces sp. BHT-5-2	2866715	4	6.0790273556231e-7	0.00022842784535434868
Streptomyces sp. WAC 06738	2203210	4	6.0790273556231e-7	0.00022842784535434868
Streptomyces griseus	1911	4	6.0790273556231e-7	0.00022842784535434868
Streptomyces gilvosporeus	553510	4	6.0790273556231e-7	0.00022842784535434868
Streptacidiphilus sp. PB12-B1b	2705012	4	6.0790273556231e-7	0.00022842784535434868
Mycobacterium mantenii	560555	4	6.0790273556231e-7	0.00022842784535434868
Mycobacterium holsaticum	152142	4	6.0790273556231e-7	0.00022842784535434868
Mycolicibacterium tokaiense	39695	4	6.0790273556231e-7	0.00022842784535434868
Mycobacteroides chelonae	1774	4	6.0790273556231e-7	0.00022842784535434868
Mycolicibacter hiberniae	29314	4	6.0790273556231e-7	0.00022842784535434868
Mycolicibacter sp. MYC340	2855503	4	6.0790273556231e-7	0.00022842784535434868
Rhodococcus sp. WMMA185	679318	4	6.0790273556231e-7	0.00022842784535434868
Rhodococcus opacus	37919	4	6.0790273556231e-7	0.00022842784535434868
Gordonia phthalatica	1136941	4	6.0790273556231e-7	0.00022842784535434868
Corynebacterium bovis	36808	4	6.0790273556231e-7	0.00022842784535434868
Tsukamurella pulmonis	47312	4	6.0790273556231e-7	0.00022842784535434868
Tomitella gaofuii	2760083	4	6.0790273556231e-7	0.00022842784535434868
Nocardioides sp. 603	2483798	4	6.0790273556231e-7	0.00022842784535434868
Nocardioides sp. S5	2017486	4	6.0790273556231e-7	0.00022842784535434868
Friedmanniella luteola	546871	4	6.0790273556231e-7	0.00022842784535434868
Microlunatus sagamiharensis	546874	4	6.0790273556231e-7	0.00022842784535434868
Micromonospora sp. B006	2201999	4	6.0790273556231e-7	0.00022842784535434868
Actinoplanes sp. L3-i22	2836373	4	6.0790273556231e-7	0.00022842784535434868
Jiangella alkaliphila	419479	4	6.0790273556231e-7	0.00022842784535434868
Aquihabitans sp. Kera 3	2884263	4	6.0790273556231e-7	0.00022842784535434868
Alkalihalobacillus miscanthi	2598861	4	6.0790273556231e-7	0.00022842784535434868
Lysinibacillus sphaericus	1421	4	6.0790273556231e-7	0.00022842784535434868
Bacteroides fragilis	817	4	6.0790273556231e-7	0.00022842784535434868
Haloplanus aerogenes	660522	4	6.0790273556231e-7	0.00022842784535434868
Halovivax limisalsi	1453760	4	6.0790273556231e-7	0.00022842784535434868
Hoeflea phototrophica	244596	3	4.559270516717325e-7	0.00017132088401576153
Rhizobium sp. BG4	2613770	3	4.559270516717325e-7	0.00017132088401576153
Rhizobium jaguaris	1312183	3	4.559270516717325e-7	0.00017132088401576153
Shinella sp. XGS7	2877941	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium sp. ORS 285	115808	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium sp. CCBAU 051011	858422	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium sp. 186	2782654	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium oligotrophicum	44255	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium genosp. L	83637	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium paxllaeri	190148	3	4.559270516717325e-7	0.00017132088401576153
Bradyrhizobium vignae	1549949	3	4.559270516717325e-7	0.00017132088401576153
Rhodopseudomonas sp. SK50-23	340268	3	4.559270516717325e-7	0.00017132088401576153
Hyphomicrobium denitrificans	53399	3	4.559270516717325e-7	0.00017132088401576153
Methyloceanibacter caenitepidi	1384459	3	4.559270516717325e-7	0.00017132088401576153
Methyloceanibacter sp. wino2	2170729	3	4.559270516717325e-7	0.00017132088401576153
Rhodomicrobium vannielii	1069	3	4.559270516717325e-7	0.00017132088401576153
Methylobacterium sp. WL1	2603276	3	4.559270516717325e-7	0.00017132088401576153
Methylorubrum sp. B1-46	2897334	3	4.559270516717325e-7	0.00017132088401576153
Aureimonas populi	1701758	3	4.559270516717325e-7	0.00017132088401576153
Bosea sp. ANAM02	2020412	3	4.559270516717325e-7	0.00017132088401576153
Methylosinus trichosporium	426	3	4.559270516717325e-7	0.00017132088401576153
Acuticoccus sp. I52.16.1	2928472	3	4.559270516717325e-7	0.00017132088401576153
Sphingomonas sp. AK-PDB1-5	2872652	3	4.559270516717325e-7	0.00017132088401576153
Sphingomonas profundi	2681549	3	4.559270516717325e-7	0.00017132088401576153
Sphingomonas lacunae	2698828	3	4.559270516717325e-7	0.00017132088401576153
Sphingomonas panacis	1560345	3	4.559270516717325e-7	0.00017132088401576153
Sphingobium sp. YG1	2082188	3	4.559270516717325e-7	0.00017132088401576153
Sphingopyxis sp. FD7	1914525	3	4.559270516717325e-7	0.00017132088401576153
Novosphingobium sp. ES2-1	2780074	3	4.559270516717325e-7	0.00017132088401576153
Novosphingobium aromaticivorans	48935	3	4.559270516717325e-7	0.00017132088401576153
Novosphingobium resinovorum	158500	3	4.559270516717325e-7	0.00017132088401576153
Allosphingosinicella indica	941907	3	4.559270516717325e-7	0.00017132088401576153
Erythrobacter sp. JK5	2829500	3	4.559270516717325e-7	0.00017132088401576153
Paracoccus sp. MC1862	2760307	3	4.559270516717325e-7	0.00017132088401576153
Paracoccus tegillarcae	1529068	3	4.559270516717325e-7	0.00017132088401576153
Paracoccus sanguinis	1545044	3	4.559270516717325e-7	0.00017132088401576153
Tabrizicola piscis	2494374	3	4.559270516717325e-7	0.00017132088401576153
Aestuarium zhoushanense	2820523	3	4.559270516717325e-7	0.00017132088401576153
Frigidibacter mobilis	1335048	3	4.559270516717325e-7	0.00017132088401576153
Celeribacter ethanolicus	1758178	3	4.559270516717325e-7	0.00017132088401576153
Ruegeria pomeroyi	89184	3	4.559270516717325e-7	0.00017132088401576153
Phaeobacter gallaeciensis	60890	3	4.559270516717325e-7	0.00017132088401576153
Roseibacterium elongatum	159346	3	4.559270516717325e-7	0.00017132088401576153
Sagittula sp. P11	2009329	3	4.559270516717325e-7	0.00017132088401576153
Azospirillum sp. B510	137722	3	4.559270516717325e-7	0.00017132088401576153
Roseomonas sp. S08	1750527	3	4.559270516717325e-7	0.00017132088401576153
Roseomonas marmotae	2768161	3	4.559270516717325e-7	0.00017132088401576153
Komagataeibacter xylinus	28448	3	4.559270516717325e-7	0.00017132088401576153
Ferrovibrio terrae	2594003	3	4.559270516717325e-7	0.00017132088401576153
Brevundimonas nasdae	172043	3	4.559270516717325e-7	0.00017132088401576153
Glycocaulis alkaliphilus	1434191	3	4.559270516717325e-7	0.00017132088401576153
Hyphomonas neptunium	81032	3	4.559270516717325e-7	0.00017132088401576153
Pseudomonas sp. LS.1a	2920387	3	4.559270516717325e-7	0.00017132088401576153
Pseudomonas sp. p1(2021b)	2874628	3	4.559270516717325e-7	0.00017132088401576153
Pseudomonas orientalis	76758	3	4.559270516717325e-7	0.00017132088401576153
Pseudomonas entomophila	312306	3	4.559270516717325e-7	0.00017132088401576153
Luteimonas sp. JM171	1896164	3	4.559270516717325e-7	0.00017132088401576153
Lysobacter sp. S4-A87	2925843	3	4.559270516717325e-7	0.00017132088401576153
Lysobacter solisilvae (ex Woo and Kim 2022)	2865112	3	4.559270516717325e-7	0.00017132088401576153
Stenotrophomonas rhizophila	216778	3	4.559270516717325e-7	0.00017132088401576153
Rhodanobacter thiooxydans	416169	3	4.559270516717325e-7	0.00017132088401576153
Rhodanobacter sp. FDAARGOS 1247	2778082	3	4.559270516717325e-7	0.00017132088401576153
Halomonas socia	1081866	3	4.559270516717325e-7	0.00017132088401576153
Pistricoccus aurantiacus	1883414	3	4.559270516717325e-7	0.00017132088401576153
Alcanivorax dieselolei	285091	3	4.559270516717325e-7	0.00017132088401576153
Pantoea sp. SO10	2575375	3	4.559270516717325e-7	0.00017132088401576153
Thioalkalivibrio paradoxus	108010	3	4.559270516717325e-7	0.00017132088401576153
Woeseia oceani	1548547	3	4.559270516717325e-7	0.00017132088401576153
Solimonas sp. K1W22B-7	2303331	3	4.559270516717325e-7	0.00017132088401576153
Haemophilus parainfluenzae	729	3	4.559270516717325e-7	0.00017132088401576153
endosymbiont of unidentified scaly snail isolate Monju	1248727	3	4.559270516717325e-7	0.00017132088401576153
Acidovorax sp. 1608163	2478662	3	4.559270516717325e-7	0.00017132088401576153
Hydrogenophaga crassostreae	1763535	3	4.559270516717325e-7	0.00017132088401576153
Diaphorobacter ruginosibacter	1715720	3	4.559270516717325e-7	0.00017132088401576153
Cupriavidus pauculus	82633	3	4.559270516717325e-7	0.00017132088401576153
Massilia sp. WG5	1707785	3	4.559270516717325e-7	0.00017132088401576153
Massilia sp. LPB0304	2769491	3	4.559270516717325e-7	0.00017132088401576153
Collimonas fungivorans	158899	3	4.559270516717325e-7	0.00017132088401576153
Thiomonas intermedia	926	3	4.559270516717325e-7	0.00017132088401576153
Leptothrix cholodnii	34029	3	4.559270516717325e-7	0.00017132088401576153
Rubrivivax gelatinosus	28068	3	4.559270516717325e-7	0.00017132088401576153
Azoarcus sp. DD4	2027405	3	4.559270516717325e-7	0.00017132088401576153
Dechloromonas denitrificans	281362	3	4.559270516717325e-7	0.00017132088401576153
Usitatibacter palustris	2732487	3	4.559270516717325e-7	0.00017132088401576153
Thiobacillus denitrificans	36861	3	4.559270516717325e-7	0.00017132088401576153
Corallococcus sp. EGB	1521117	3	4.559270516717325e-7	0.00017132088401576153
Citrifermentans bremense	60035	3	4.559270516717325e-7	0.00017132088401576153
Desulfosudis oleivorans	181663	3	4.559270516717325e-7	0.00017132088401576153
Amycolatopsis sp. FDAARGOS 1241	2778070	3	4.559270516717325e-7	0.00017132088401576153
Saccharomonospora marina	632569	3	4.559270516717325e-7	0.00017132088401576153
Microbacterium sp. NIBRBAC000506063	2734618	3	4.559270516717325e-7	0.00017132088401576153
Microbacterium sp. SSW1-36	2851648	3	4.559270516717325e-7	0.00017132088401576153
Microbacterium sp. No. 7	1714373	3	4.559270516717325e-7	0.00017132088401576153
Microbacterium oxydans	82380	3	4.559270516717325e-7	0.00017132088401576153
Microbacterium sediminis	904291	3	4.559270516717325e-7	0.00017132088401576153
Agromyces flavus	589382	3	4.559270516717325e-7	0.00017132088401576153
Agromyces soli	659012	3	4.559270516717325e-7	0.00017132088401576153
Agromyces protaetiae	2509455	3	4.559270516717325e-7	0.00017132088401576153
Curtobacterium sp. TXMA1	2876939	3	4.559270516717325e-7	0.00017132088401576153
Plantibacter sp. M259	2583822	3	4.559270516717325e-7	0.00017132088401576153
Arthrobacter sp. FW305-BF8	2879617	3	4.559270516717325e-7	0.00017132088401576153
Glutamicibacter halophytocola	1933880	3	4.559270516717325e-7	0.00017132088401576153
Ornithinimicrobium pratense	2593973	3	4.559270516717325e-7	0.00017132088401576153
Isoptericola variabilis	139208	3	4.559270516717325e-7	0.00017132088401576153
Brachybacterium sp. SGAir0954	2571029	3	4.559270516717325e-7	0.00017132088401576153
Ruania sp. LR1S40	2897774	3	4.559270516717325e-7	0.00017132088401576153
Haloactinobacterium kanbiaonis	2675754	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces sp. MBT27	1488356	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces sp. SM18	1736046	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces sp. SAT1	1849967	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces sp. JB150	2714844	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces sp. CMB-StM0423	2059884	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces lavendulae	1914	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces viridosporus	67581	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces globosus	68209	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces griseochromogenes	68214	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces luteoverticillatus	66425	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces spectabilis	68270	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces parvulus	146923	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces collinus	42684	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces pristinaespiralis	38300	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces avermitilis	33903	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces incarnatus	665007	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces hundungensis	1077946	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces kanamyceticus	1967	3	4.559270516717325e-7	0.00017132088401576153
Streptomyces phaeolivaceus	2653200	3	4.559270516717325e-7	0.00017132088401576153
Kitasatospora sp. MMS16-BH015	2018025	3	4.559270516717325e-7	0.00017132088401576153
Streptacidiphilus sp. P02-A3a	2704468	3	4.559270516717325e-7	0.00017132088401576153
Mycobacterium sp. IDR2000157661	2867005	3	4.559270516717325e-7	0.00017132088401576153
Mycobacterium grossiae	1552759	3	4.559270516717325e-7	0.00017132088401576153
Mycolicibacterium poriferae	39694	3	4.559270516717325e-7	0.00017132088401576153
Mycobacteroides saopaulense	1578165	3	4.559270516717325e-7	0.00017132088401576153
Nocardia cyriacigeorgica	135487	3	4.559270516717325e-7	0.00017132088401576153
Rhodococcus sp. W8901	2742603	3	4.559270516717325e-7	0.00017132088401576153
Rhodococcus sp. MTM3W5.2	1805827	3	4.559270516717325e-7	0.00017132088401576153
Rhodococcus fascians	1828	3	4.559270516717325e-7	0.00017132088401576153
Gordonia sp. YC-JH1	2059875	3	4.559270516717325e-7	0.00017132088401576153
Gordonia zhaorongruii	2597659	3	4.559270516717325e-7	0.00017132088401576153
Corynebacterium cystitidis	35757	3	4.559270516717325e-7	0.00017132088401576153
Corynebacterium aurimucosum	169292	3	4.559270516717325e-7	0.00017132088401576153
Corynebacterium comes	2675218	3	4.559270516717325e-7	0.00017132088401576153
Actinomadura sp. WMMA1423	2591108	3	4.559270516717325e-7	0.00017132088401576153
Actinomadura sp. NAK00032	2742128	3	4.559270516717325e-7	0.00017132088401576153
Nocardioides sp. W7	2931390	3	4.559270516717325e-7	0.00017132088401576153
Nocardioides sp. zg-536	2803858	3	4.559270516717325e-7	0.00017132088401576153
Nocardioides sp. HDW12B	2714939	3	4.559270516717325e-7	0.00017132088401576153
Nocardioides sp. S-1144	2582905	3	4.559270516717325e-7	0.00017132088401576153
Nocardioides sambongensis	2589074	3	4.559270516717325e-7	0.00017132088401576153
Microlunatus sp. Gsoil 973	2672569	3	4.559270516717325e-7	0.00017132088401576153
Tessaracoccus sp. MC1865	2760310	3	4.559270516717325e-7	0.00017132088401576153
Tessaracoccus sp. J1M15	2829499	3	4.559270516717325e-7	0.00017132088401576153
Actinocatenispora sera	390989	3	4.559270516717325e-7	0.00017132088401576153
Phytohabitans flavus	1076124	3	4.559270516717325e-7	0.00017132088401576153
Polymorphospora rubra	338584	3	4.559270516717325e-7	0.00017132088401576153
